amount,evidence_completeness,won,festival_season,month_sin,month_cos,day_of_week_sin,day_of_week_cos,reason_credit_not_processed,reason_duplicate_processing,reason_fraudulent,reason_processed_invalid_expired_card,reason_product_not_received,reason_product_unacceptable,reason_subscription_canceled,reason_unrecognized,pay_credit_card,pay_debit_card,pay_netbanking,pay_upi,pay_wallet
1280.0,0.82,1,0,1.0,0.0,0.781831,0.62349,1,0,0,0,0,0,0,0,1,0,0,0,0
4826.22,0.54,0,0,-0.5,-0.866025,0.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0
4922.92,0.22,0,0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1
5885.42,0.32,0,0,-0.0,1.0,0.974928,-0.222521,0,0,0,0,1,0,0,0,0,0,0,1,0
3578.48,0.94,1,1,-0.866025,0.5,0.974928,-0.222521,0,0,0,0,0,1,0,0,0,0,1,0,0
6967.01,0.55,1,0,-0.0,1.0,0.781831,0.62349,0,0,0,1,0,0,0,0,0,0,1,0,0
12674.17,0.14,0,0,0.866025,-0.5,-0.974928,-0.222521,0,1,0,0,0,0,0,0,1,0,0,0,0
4114.2,0.11,1,0,-1.0,-0.0,0.781831,0.62349,0,0,0,1,0,0,0,0,0,0,0,1,0
8387.7,0.46,1,0,0.866025,0.5,-0.433884,-0.900969,0,0,0,0,0,0,0,1,0,0,0,1,0
10269.9,0.79,0,0,-0.5,-0.866025,0.0,1.0,0,0,0,0,0,0,0,1,1,0,0,0,0
14096.44,0.45,1,0,0.0,-1.0,-0.974928,-0.222521,0,0,0,0,0,1,0,0,0,0,0,0,1
10761.16,0.46,1,0,0.0,-1.0,-0.781831,0.62349,0,1,0,0,0,0,0,0,1,0,0,0,0
4914.24,0.9,0,0,-0.0,1.0,-0.974928,-0.222521,0,0,0,1,0,0,0,0,0,0,0,1,0
8531.28,0.56,1,0,0.866025,0.5,-0.433884,-0.900969,1,0,0,0,0,0,0,0,1,0,0,0,0
11991.97,0.71,1,0,-0.0,1.0,-0.433884,-0.900969,0,0,1,0,0,0,0,0,0,0,0,1,0
8761.42,0.34,0,0,-1.0,-0.0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0
12649.27,0.25,0,0,0.5,-0.866025,-0.974928,-0.222521,0,0,1,0,0,0,0,0,1,0,0,0,0
4842.65,0.95,1,0,0.0,-1.0,-0.433884,-0.900969,0,1,0,0,0,0,0,0,0,0,0,1,0
13117.7,0.47,0,0,0.0,-1.0,0.974928,-0.222521,0,0,0,0,0,0,0,1,0,1,0,0,0
5777.01,0.6,1,0,-0.5,-0.866025,-0.781831,0.62349,0,0,0,0,0,1,0,0,1,0,0,0,0
10869.68,0.41,0,0,0.5,-0.866025,-0.974928,-0.222521,0,0,0,1,0,0,0,0,0,0,1,0,0
4910.57,0.27,0,1,-0.866025,0.5,0.974928,-0.222521,1,0,0,0,0,0,0,0,1,0,0,0,0
8495.22,0.72,1,0,1.0,0.0,-0.433884,-0.900969,1,0,0,0,0,0,0,0,0,1,0,0,0
12311.99,0.71,0,0,0.866025,-0.5,0.974928,-0.222521,1,0,0,0,0,0,0,0,0,0,0,1,0
9908.39,0.96,0,0,0.0,-1.0,-0.974928,-0.222521,1,0,0,0,0,0,0,0,0,0,0,1,0
2231.64,0.58,0,0,-0.0,1.0,0.974928,-0.222521,0,1,0,0,0,0,0,0,0,0,0,1,0
1195.68,0.7,0,1,-0.866025,0.5,0.974928,-0.222521,0,1,0,0,0,0,0,0,0,0,0,1,0
2537.53,0.22,0,0,-0.0,1.0,-0.781831,0.62349,0,0,0,0,1,0,0,0,0,1,0,0,0
9759.29,0.28,1,0,-1.0,-0.0,-0.433884,-0.900969,0,0,0,1,0,0,0,0,1,0,0,0,0
2790.96,0.75,0,0,-0.5,-0.866025,-0.781831,0.62349,0,1,0,0,0,0,0,0,1,0,0,0,0
14439.54,0.46,0,0,0.5,-0.866025,0.433884,-0.900969,0,0,1,0,0,0,0,0,0,0,0,0,1
4411.51,0.61,0,0,1.0,0.0,0.781831,0.62349,0,0,1,0,0,0,0,0,0,0,0,1,0
14594.87,0.22,1,1,-0.866025,0.5,0.433884,-0.900969,0,0,0,1,0,0,0,0,0,0,1,0,0
10181.14,0.11,0,0,0.5,0.866025,-0.781831,0.62349,1,0,0,0,0,0,0,0,0,1,0,0,0
5053.31,0.67,1,0,0.5,-0.866025,0.974928,-0.222521,0,0,0,0,0,1,0,0,1,0,0,0,0
4059.62,0.23,1,0,0.866025,0.5,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0
369.25,0.96,0,0,0.866025,-0.5,0.781831,0.62349,0,0,0,1,0,0,0,0,0,1,0,0,0
6200.17,0.16,0,0,-1.0,-0.0,-0.433884,-0.900969,0,0,0,0,0,0,1,0,0,1,0,0,0
3468.57,0.67,1,0,-0.0,1.0,-0.433884,-0.900969,1,0,0,0,0,0,0,0,0,1,0,0,0
8328.67,0.77,1,0,0.0,-1.0,-0.433884,-0.900969,0,0,0,1,0,0,0,0,0,0,0,1,0
7977.5,0.71,0,0,-0.0,1.0,-0.781831,0.62349,0,1,0,0,0,0,0,0,0,1,0,0,0
4025.0,0.2,0,1,-0.5,0.866025,-0.974928,-0.222521,0,0,0,0,1,0,0,0,0,0,1,0,0
7434.65,0.5,0,0,0.0,-1.0,0.974928,-0.222521,0,0,0,0,0,0,1,0,0,0,1,0,0
1054.5,0.51,1,0,-0.0,1.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0
8759.01,0.46,0,0,0.5,0.866025,-0.433884,-0.900969,1,0,0,0,0,0,0,0,0,1,0,0,0
1221.48,0.16,0,0,-0.866025,-0.5,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0
10993.48,0.26,0,0,-0.0,1.0,-0.781831,0.62349,0,0,1,0,0,0,0,0,0,0,0,1,0
5759.55,0.44,0,0,0.5,0.866025,-0.433884,-0.900969,0,0,0,0,0,0,1,0,0,0,0,0,1
8026.87,0.41,0,0,-1.0,-0.0,0.433884,-0.900969,0,0,0,0,0,1,0,0,0,1,0,0,0
6477.09,0.98,1,0,0.5,-0.866025,0.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0
10930.35,0.41,0,0,0.866025,0.5,-0.433884,-0.900969,0,1,0,0,0,0,0,0,0,0,0,1,0
431.56,0.48,0,0,0.0,-1.0,0.781831,0.62349,0,0,1,0,0,0,0,0,0,0,1,0,0
920.41,0.13,0,0,0.5,-0.866025,0.974928,-0.222521,0,0,0,0,1,0,0,0,0,0,0,1,0
2274.01,0.59,0,0,-0.866025,-0.5,0.781831,0.62349,0,0,0,0,0,0,0,1,1,0,0,0,0
10153.47,0.76,1,0,1.0,0.0,0.781831,0.62349,0,1,0,0,0,0,0,0,0,0,1,0,0
4647.41,0.23,1,0,1.0,0.0,-0.781831,0.62349,0,1,0,0,0,0,0,0,0,0,0,1,0
14135.48,0.48,0,0,-0.5,-0.866025,-0.781831,0.62349,0,0,0,0,0,1,0,0,0,1,0,0,0
5771.61,0.39,1,0,-1.0,-0.0,0.974928,-0.222521,0,0,0,0,0,0,0,1,0,1,0,0,0
11850.26,0.74,0,1,-0.5,0.866025,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0
14364.66,0.28,0,1,-0.5,0.866025,-0.433884,-0.900969,0,0,0,0,0,0,0,1,0,0,0,1,0
2984.82,0.71,0,0,0.5,-0.866025,0.433884,-0.900969,0,0,1,0,0,0,0,0,0,0,0,1,0
589.67,0.88,0,1,-0.866025,0.5,0.433884,-0.900969,0,1,0,0,0,0,0,0,1,0,0,0,0
3742.1,0.73,1,0,0.0,-1.0,-0.974928,-0.222521,0,0,0,1,0,0,0,0,0,0,1,0,0
7789.68,0.58,1,0,1.0,0.0,-0.781831,0.62349,1,0,0,0,0,0,0,0,0,0,0,1,0
13732.09,0.98,0,0,-0.0,1.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0
4059.46,0.61,1,0,0.866025,0.5,0.974928,-0.222521,0,0,0,0,0,0,1,0,0,0,0,1,0
4854.29,0.28,0,1,-0.866025,0.5,-0.433884,-0.900969,0,0,0,0,0,0,0,1,0,0,0,1,0
7460.81,0.84,1,0,-1.0,-0.0,0.974928,-0.222521,0,0,0,0,0,0,1,0,0,0,0,1,0
8223.63,0.75,0,0,0.0,-1.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0
336.07,0.17,1,1,-0.866025,0.5,0.433884,-0.900969,0,0,1,0,0,0,0,0,0,0,1,0,0
12147.39,0.11,0,1,-0.866025,0.5,0.974928,-0.222521,0,0,0,0,1,0,0,0,0,1,0,0,0
13727.3,0.58,1,1,-0.866025,0.5,0.974928,-0.222521,0,0,0,1,0,0,0,0,0,0,0,1,0
2853.15,0.73,0,0,0.866025,-0.5,0.433884,-0.900969,0,0,1,0,0,0,0,0,1,0,0,0,0
11965.06,0.66,1,0,-0.5,-0.866025,0.974928,-0.222521,0,0,0,0,0,1,0,0,0,0,0,1,0
4639.62,0.51,0,0,-0.5,-0.866025,-0.433884,-0.900969,0,0,0,0,0,0,1,0,0,0,0,0,1
339.86,0.44,1,0,-0.5,-0.866025,0.433884,-0.900969,0,0,1,0,0,0,0,0,0,0,0,1,0
12897.81,0.49,1,0,0.5,-0.866025,-0.781831,0.62349,0,0,0,0,1,0,0,0,1,0,0,0,0
4212.21,0.91,1,0,-0.5,-0.866025,0.433884,-0.900969,0,0,1,0,0,0,0,0,0,0,0,1,0
4854.37,0.61,0,0,-0.5,-0.866025,-0.781831,0.62349,1,0,0,0,0,0,0,0,0,0,1,0,0
2604.26,0.74,1,0,0.5,-0.866025,0.781831,0.62349,0,0,0,0,0,1,0,0,0,1,0,0,0
11899.37,0.59,0,0,0.866025,-0.5,-0.974928,-0.222521,0,0,0,0,0,0,0,1,0,1,0,0,0
12612.38,0.98,1,0,-1.0,-0.0,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0
6868.14,0.39,0,0,1.0,0.0,0.433884,-0.900969,0,0,0,0,0,0,0,1,0,0,0,0,1
5825.08,0.44,0,0,0.5,-0.866025,-0.974928,-0.222521,0,0,0,0,0,0,1,0,1,0,0,0,0
13527.95,0.17,0,1,-0.866025,0.5,0.781831,0.62349,0,0,0,0,1,0,0,0,0,0,0,1,0
11467.93,0.18,0,0,0.866025,0.5,-0.781831,0.62349,0,0,0,0,0,0,1,0,0,0,0,1,0
1728.74,0.49,0,0,-0.5,-0.866025,-0.781831,0.62349,0,0,0,0,0,1,0,0,0,0,0,1,0
382.64,0.64,0,0,-0.5,-0.866025,-0.781831,0.62349,0,0,0,0,0,0,1,0,1,0,0,0,0
3792.59,0.75,0,0,0.5,0.866025,0.781831,0.62349,0,0,0,0,0,0,0,1,0,1,0,0,0
2359.84,0.25,1,0,-0.0,1.0,0.974928,-0.222521,0,0,0,0,0,1,0,0,0,1,0,0,0
14174.49,0.37,1,0,0.0,-1.0,0.781831,0.62349,0,0,0,0,0,0,0,1,0,0,0,1,0
15363.82,0.22,0,1,-0.866025,0.5,-0.433884,-0.900969,0,1,0,0,0,0,0,0,1,0,0,0,0
2214.64,0.83,0,0,1.0,0.0,0.974928,-0.222521,0,0,0,1,0,0,0,0,0,0,0,1,0
11076.14,0.26,1,0,1.0,0.0,-0.781831,0.62349,0,1,0,0,0,0,0,0,1,0,0,0,0
16232.88,0.35,1,1,-0.866025,0.5,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0
4423.46,0.12,0,1,-0.5,0.866025,0.433884,-0.900969,0,0,0,0,1,0,0,0,0,1,0,0,0
9573.37,0.82,1,0,-1.0,-0.0,-0.974928,-0.222521,0,0,0,0,1,0,0,0,0,0,1,0,0
14862.37,0.74,1,0,0.866025,-0.5,-0.974928,-0.222521,1,0,0,0,0,0,0,0,0,1,0,0,0
744.12,0.93,1,0,-0.0,1.0,0.974928,-0.222521,0,0,0,0,0,0,0,1,1,0,0,0,0
9267.63,0.32,1,0,0.866025,0.5,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0
1935.83,0.4,1,1,-0.5,0.866025,0.781831,0.62349,0,0,0,0,0,0,0,1,0,0,0,0,1
7606.89,0.45,0,0,-0.0,1.0,0.433884,-0.900969,0,1,0,0,0,0,0,0,1,0,0,0,0
12503.5,0.37,1,0,1.0,0.0,0.781831,0.62349,0,0,1,0,0,0,0,0,1,0,0,0,0
7247.21,0.51,0,0,0.0,-1.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0
12767.86,0.37,1,0,0.5,0.866025,0.974928,-0.222521,0,0,0,1,0,0,0,0,0,0,0,1,0
2781.91,0.25,1,0,-1.0,-0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0
2929.89,0.96,1,0,0.0,-1.0,-0.974928,-0.222521,0,0,0,0,0,0,1,0,1,0,0,0,0
7809.21,0.65,0,1,-0.866025,0.5,-0.433884,-0.900969,0,0,0,0,0,0,0,1,0,0,0,1,0
13105.29,0.83,1,0,0.5,-0.866025,0.974928,-0.222521,1,0,0,0,0,0,0,0,0,1,0,0,0
8010.18,0.51,0,0,0.5,-0.866025,-0.974928,-0.222521,0,0,0,0,0,0,1,0,0,0,0,1,0
8035.06,0.45,1,1,-0.866025,0.5,-0.433884,-0.900969,0,0,0,0,1,0,0,0,0,0,0,1,0
3730.88,0.63,1,0,-1.0,-0.0,0.781831,0.62349,1,0,0,0,0,0,0,0,0,0,1,0,0
8707.13,0.23,0,0,0.0,-1.0,-0.781831,0.62349,0,0,0,0,0,1,0,0,0,0,0,1,0
2763.88,0.58,0,0,0.5,0.866025,0.433884,-0.900969,0,0,0,0,0,1,0,0,1,0,0,0,0
13009.73,0.27,0,0,0.0,-1.0,0.781831,0.62349,0,0,0,1,0,0,0,0,0,0,0,1,0
7525.55,0.83,1,0,-0.866025,-0.5,-0.974928,-0.222521,0,0,0,1,0,0,0,0,0,0,0,1,0
656.74,0.86,1,0,-1.0,-0.0,0.974928,-0.222521,0,0,0,1,0,0,0,0,0,0,0,1,0
8571.63,0.3,0,0,0.5,-0.866025,0.974928,-0.222521,1,0,0,0,0,0,0,0,0,0,0,1,0
8222.24,0.34,0,0,-0.0,1.0,0.781831,0.62349,0,0,0,0,1,0,0,0,1,0,0,0,0
11319.91,0.99,0,0,-0.866025,-0.5,0.974928,-0.222521,0,0,0,1,0,0,0,0,1,0,0,0,0
14910.57,0.41,1,0,1.0,0.0,-0.433884,-0.900969,0,0,1,0,0,0,0,0,1,0,0,0,0
9565.01,0.63,0,0,0.866025,-0.5,0.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0
8077.76,0.83,1,0,0.0,-1.0,0.974928,-0.222521,0,0,0,0,0,1,0,0,0,1,0,0,0
10704.64,0.36,0,1,-0.866025,0.5,-0.974928,-0.222521,0,0,0,0,0,0,1,0,0,0,0,0,1
13032.3,0.81,0,0,-0.5,-0.866025,0.433884,-0.900969,0,0,0,0,0,1,0,0,0,0,0,0,1
10208.27,0.74,0,0,0.0,-1.0,0.781831,0.62349,0,0,0,0,0,1,0,0,0,0,0,1,0
9577.69,0.34,0,0,-0.0,1.0,-0.433884,-0.900969,0,0,0,0,0,1,0,0,1,0,0,0,0
14263.76,0.35,1,0,-0.5,-0.866025,-0.433884,-0.900969,0,0,0,0,0,0,0,1,1,0,0,0,0
9595.64,0.86,0,0,1.0,0.0,0.433884,-0.900969,0,0,1,0,0,0,0,0,0,0,1,0,0
12407.75,0.82,0,0,-1.0,-0.0,0.974928,-0.222521,0,0,0,0,0,0,1,0,0,0,1,0,0
12815.85,0.36,1,0,-0.0,1.0,0.781831,0.62349,1,0,0,0,0,0,0,0,0,0,0,1,0
13955.61,0.66,1,0,1.0,0.0,0.974928,-0.222521,0,0,1,0,0,0,0,0,0,0,0,1,0
13659.23,0.99,0,0,0.0,-1.0,-0.781831,0.62349,0,0,0,1,0,0,0,0,1,0,0,0,0
3905.76,0.94,1,0,-1.0,-0.0,-0.781831,0.62349,1,0,0,0,0,0,0,0,0,0,0,1,0
6552.62,0.66,0,0,0.866025,0.5,0.781831,0.62349,0,0,0,0,0,1,0,0,0,0,0,1,0
10263.74,0.53,1,0,-0.5,-0.866025,-0.974928,-0.222521,0,0,0,0,1,0,0,0,0,0,0,1,0
2156.19,0.84,1,0,-0.866025,-0.5,-0.974928,-0.222521,0,0,1,0,0,0,0,0,0,1,0,0,0
13238.64,0.76,1,0,-0.5,-0.866025,0.781831,0.62349,0,1,0,0,0,0,0,0,0,0,0,1,0
2314.23,0.78,0,0,0.0,-1.0,0.974928,-0.222521,0,0,0,0,0,0,0,1,0,1,0,0,0
8218.87,0.75,1,1,-0.5,0.866025,-0.433884,-0.900969,0,0,0,0,0,1,0,0,1,0,0,0,0
5402.73,0.23,0,0,0.5,-0.866025,0.433884,-0.900969,0,0,0,0,1,0,0,0,0,0,1,0,0
9094.79,0.32,1,0,0.5,0.866025,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0
4154.7,0.12,0,1,-0.866025,0.5,-0.781831,0.62349,0,0,0,0,1,0,0,0,0,0,0,0,1
7524.34,0.15,0,0,0.5,-0.866025,-0.433884,-0.900969,0,0,0,0,0,0,0,1,0,0,0,1,0
14805.86,0.63,0,0,0.0,-1.0,0.781831,0.62349,0,1,0,0,0,0,0,0,1,0,0,0,0
2757.0,0.86,1,0,1.0,0.0,0.781831,0.62349,0,0,0,0,0,1,0,0,0,0,0,1,0
1094.94,0.16,1,0,-0.0,1.0,-0.781831,0.62349,0,0,0,0,1,0,0,0,0,0,0,1,0
1419.93,0.55,0,0,0.866025,0.5,0.974928,-0.222521,1,0,0,0,0,0,0,0,0,1,0,0,0
15331.86,0.38,1,1,-0.5,0.866025,0.781831,0.62349,0,0,0,0,0,1,0,0,0,0,0,1,0
3818.3,0.49,1,0,0.866025,0.5,-0.974928,-0.222521,0,0,0,0,1,0,0,0,0,0,0,1,0
11161.74,0.65,0,0,0.5,0.866025,-0.433884,-0.900969,0,0,0,0,1,0,0,0,1,0,0,0,0
7940.48,0.73,0,0,0.0,-1.0,-0.433884,-0.900969,0,0,1,0,0,0,0,0,0,1,0,0,0
1947.24,0.77,1,0,0.866025,-0.5,0.433884,-0.900969,0,0,0,0,0,1,0,0,0,0,0,1,0
8734.44,0.34,0,0,-0.866025,-0.5,0.781831,0.62349,0,0,0,0,0,0,1,0,0,0,1,0,0
5641.78,0.42,0,0,-0.5,-0.866025,-0.974928,-0.222521,0,0,0,1,0,0,0,0,1,0,0,0,0
238.01,0.71,0,0,0.866025,-0.5,-0.974928,-0.222521,0,0,0,0,1,0,0,0,0,0,1,0,0
14413.06,0.43,1,0,-0.866025,-0.5,0.433884,-0.900969,0,1,0,0,0,0,0,0,0,0,0,1,0
12424.76,0.32,1,0,-0.866025,-0.5,-0.974928,-0.222521,0,0,0,0,0,0,0,1,0,0,0,1,0
20412.05,0.91,0,1,-0.5,0.866025,-0.433884,-0.900969,0,0,0,0,1,0,0,0,1,0,0,0,0
6959.84,0.8,1,0,-0.5,-0.866025,0.974928,-0.222521,0,0,0,1,0,0,0,0,0,0,1,0,0
5650.45,0.81,1,0,0.866025,0.5,0.433884,-0.900969,0,1,0,0,0,0,0,0,0,0,0,1,0
13999.48,0.59,1,0,-0.0,1.0,0.974928,-0.222521,0,1,0,0,0,0,0,0,0,1,0,0,0
5158.26,0.67,1,0,-0.866025,-0.5,-0.433884,-0.900969,0,1,0,0,0,0,0,0,1,0,0,0,0
3724.88,0.75,1,0,-1.0,-0.0,0.974928,-0.222521,0,0,0,0,0,0,0,1,0,0,1,0,0
3625.79,0.23,1,0,-0.0,1.0,0.433884,-0.900969,0,0,1,0,0,0,0,0,0,0,0,0,1
1614.54,0.44,1,0,-0.0,1.0,0.974928,-0.222521,0,0,0,0,0,0,0,1,0,1,0,0,0
3704.22,0.61,0,0,0.0,-1.0,-0.433884,-0.900969,0,0,0,0,0,0,0,1,0,0,0,1,0
6900.82,0.45,1,0,0.866025,-0.5,0.974928,-0.222521,0,0,0,0,0,0,1,0,0,0,0,0,1
1763.73,0.22,1,0,0.866025,-0.5,0.974928,-0.222521,0,0,0,0,1,0,0,0,0,0,0,0,1
6888.37,0.21,0,0,0.5,0.866025,0.433884,-0.900969,0,0,0,1,0,0,0,0,0,0,0,1,0
10629.63,0.18,1,0,0.5,0.866025,0.433884,-0.900969,1,0,0,0,0,0,0,0,0,0,1,0,0
6853.3,0.4,1,1,-0.866025,0.5,0.974928,-0.222521,0,0,0,0,1,0,0,0,0,0,1,0,0
6892.58,0.99,1,0,-1.0,-0.0,-0.781831,0.62349,1,0,0,0,0,0,0,0,0,0,0,1,0
17420.0,0.82,1,1,-0.5,0.866025,0.781831,0.62349,0,0,0,0,1,0,0,0,1,0,0,0,0
8818.39,0.44,0,0,0.0,-1.0,-0.781831,0.62349,0,1,0,0,0,0,0,0,0,0,1,0,0
2106.11,0.16,0,0,0.866025,-0.5,0.433884,-0.900969,0,0,0,0,1,0,0,0,0,0,0,1,0
12360.94,0.51,0,0,1.0,0.0,0.781831,0.62349,0,0,0,0,1,0,0,0,0,0,0,1,0
2969.84,0.71,1,0,0.866025,0.5,0.433884,-0.900969,0,0,0,1,0,0,0,0,0,0,0,1,0
4567.56,0.13,1,0,0.866025,-0.5,-0.781831,0.62349,0,0,0,1,0,0,0,0,0,0,1,0,0
13292.86,0.35,1,0,0.5,0.866025,0.974928,-0.222521,0,0,0,1,0,0,0,0,0,0,0,1,0
13381.8,0.59,1,1,-0.5,0.866025,-0.781831,0.62349,0,0,0,0,1,0,0,0,0,0,0,0,1
4919.39,0.55,1,0,-0.0,1.0,-0.781831,0.62349,0,0,0,0,0,0,1,0,0,0,1,0,0
8035.6,0.8,0,0,0.5,-0.866025,0.974928,-0.222521,0,0,1,0,0,0,0,0,0,0,1,0,0
15384.03,0.69,0,1,-0.866025,0.5,-0.433884,-0.900969,0,0,0,0,0,1,0,0,0,0,0,1,0
8969.29,0.86,1,0,0.5,-0.866025,0.974928,-0.222521,0,0,0,0,0,0,0,1,0,0,0,1,0
8541.38,0.13,0,0,-1.0,-0.0,0.974928,-0.222521,0,0,0,0,0,0,1,0,0,0,1,0,0
10069.5,0.26,1,1,-0.5,0.866025,0.781831,0.62349,0,0,0,1,0,0,0,0,1,0,0,0,0
2826.41,0.65,1,0,-0.0,1.0,0.433884,-0.900969,0,0,1,0,0,0,0,0,0,0,0,1,0
12727.92,0.63,0,0,1.0,0.0,-0.974928,-0.222521,0,0,1,0,0,0,0,0,0,0,0,1,0
4666.12,0.95,1,0,0.866025,0.5,-0.974928,-0.222521,0,0,0,0,1,0,0,0,0,0,0,1,0
4895.79,0.49,1,0,0.0,-1.0,0.433884,-0.900969,0,0,0,0,0,1,0,0,0,1,0,0,0
10389.78,0.63,1,0,-0.866025,-0.5,-0.433884,-0.900969,0,0,0,0,0,0,1,0,0,0,0,1,0
14915.39,0.95,1,0,0.0,-1.0,0.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0
11835.42,0.93,1,1,-0.5,0.866025,-0.781831,0.62349,0,0,0,0,1,0,0,0,1,0,0,0,0
13302.74,0.31,1,0,0.0,-1.0,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0
3998.54,0.34,1,0,-0.5,-0.866025,-0.781831,0.62349,0,0,0,0,0,0,1,0,1,0,0,0,0
6327.48,0.49,1,0,-0.5,-0.866025,0.433884,-0.900969,0,0,1,0,0,0,0,0,0,0,0,1,0
9834.35,0.19,0,0,0.866025,0.5,-0.974928,-0.222521,0,0,0,0,0,0,1,0,1,0,0,0,0
4917.01,0.17,1,0,-1.0,-0.0,0.781831,0.62349,0,1,0,0,0,0,0,0,0,0,0,1,0
14139.15,0.9,1,0,-0.5,-0.866025,-0.974928,-0.222521,0,0,0,0,1,0,0,0,0,0,0,1,0
14148.15,0.65,1,0,-0.5,-0.866025,-0.433884,-0.900969,0,0,0,0,0,0,1,0,1,0,0,0,0
10518.51,0.19,1,0,0.0,-1.0,0.974928,-0.222521,0,0,0,0,0,0,0,1,0,0,0,1,0
14474.78,0.31,0,1,-0.5,0.866025,-0.781831,0.62349,0,0,0,0,1,0,0,0,0,0,0,1,0
3155.19,0.37,0,0,0.866025,0.5,0.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0
4763.63,0.36,0,0,-0.866025,-0.5,0.433884,-0.900969,0,1,0,0,0,0,0,0,0,0,0,1,0
2936.24,0.69,0,0,0.866025,0.5,0.974928,-0.222521,0,0,0,1,0,0,0,0,1,0,0,0,0
12588.77,0.14,1,0,0.866025,0.5,0.433884,-0.900969,0,0,0,0,0,0,1,0,0,0,0,1,0
11426.65,0.7,1,1,-0.5,0.866025,0.781831,0.62349,0,0,0,0,1,0,0,0,0,1,0,0,0
14318.1,0.45,0,1,-0.866025,0.5,0.974928,-0.222521,0,0,0,0,1,0,0,0,0,0,0,1,0
10861.24,0.46,1,1,-0.5,0.866025,0.433884,-0.900969,0,0,0,1,0,0,0,0,0,0,0,1,0
19585.0,0.78,0,1,-0.5,0.866025,-0.433884,-0.900969,0,0,0,0,0,1,0,0,0,0,0,1,0
9482.95,0.99,0,0,0.0,-1.0,0.781831,0.62349,0,0,1,0,0,0,0,0,1,0,0,0,0
7283.87,0.92,1,1,-0.866025,0.5,-0.781831,0.62349,0,0,0,0,1,0,0,0,0,0,1,0,0
11768.95,0.11,0,0,0.866025,-0.5,0.781831,0.62349,0,0,0,1,0,0,0,0,0,0,1,0,0
1683.02,0.61,0,0,0.0,-1.0,0.781831,0.62349,0,0,0,0,0,0,0,1,0,0,0,1,0
4109.22,0.88,0,0,-0.5,-0.866025,-0.433884,-0.900969,0,0,0,0,1,0,0,0,0,1,0,0,0
9350.02,0.53,1,0,-1.0,-0.0,0.433884,-0.900969,0,0,0,1,0,0,0,0,1,0,0,0,0
11237.1,0.9,1,0,-1.0,-0.0,-0.433884,-0.900969,0,0,0,0,0,0,0,1,0,0,0,1,0
7475.96,0.84,1,0,0.866025,-0.5,-0.974928,-0.222521,0,0,0,0,0,0,1,0,0,0,0,1,0
11655.66,0.31,0,0,-1.0,-0.0,0.433884,-0.900969,0,0,0,0,1,0,0,0,0,0,0,0,1
13718.81,0.64,1,0,1.0,0.0,-0.781831,0.62349,1,0,0,0,0,0,0,0,0,1,0,0,0
2552.79,0.88,1,0,0.5,0.866025,-0.433884,-0.900969,0,0,0,1,0,0,0,0,0,1,0,0,0
3052.9,0.87,1,0,1.0,0.0,-0.433884,-0.900969,0,0,0,0,0,0,0,1,0,0,0,1,0
4254.87,0.51,0,0,0.5,-0.866025,-0.974928,-0.222521,0,0,1,0,0,0,0,0,0,0,0,1,0
8991.85,0.21,0,0,0.5,0.866025,0.433884,-0.900969,0,0,0,0,0,0,0,1,0,1,0,0,0
11284.62,0.41,0,0,0.5,-0.866025,0.433884,-0.900969,0,0,0,1,0,0,0,0,1,0,0,0,0
14480.78,0.45,0,0,-1.0,-0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0
11748.49,0.34,1,0,0.5,-0.866025,0.781831,0.62349,0,1,0,0,0,0,0,0,0,1,0,0,0
3511.8,0.22,0,0,-1.0,-0.0,0.433884,-0.900969,0,0,1,0,0,0,0,0,1,0,0,0,0
15846.86,0.74,0,1,-0.866025,0.5,-0.781831,0.62349,1,0,0,0,0,0,0,0,0,1,0,0,0
308.74,0.57,0,0,0.5,-0.866025,0.433884,-0.900969,0,0,0,1,0,0,0,0,0,0,0,1,0
7329.73,0.63,0,0,-1.0,-0.0,-0.781831,0.62349,0,0,0,0,0,0,1,0,1,0,0,0,0
